Gateway,Seconds,VUs,RPS,P95_ms,Req_success_rate,Total_CPU,Total_RSS_KB
apollo,56,50,315.8236542095659,201.5547649,1,272.00,178112
apollo,56,50,316.6325644838758,201.473453,1,272.00,174724
apollo,57,50,316.7727561700651,201.4541214,1,273.00,177156
apollo,57,50,316.3638043244391,201.3280248999999,1,273.00,177540
apollo,57,50,316.49658133893723,201.29325904999996,1,273.00,177540
apollo,57,50,316.7730284345983,201.46273019999998,1,273.00,175964
apollo,58,50,316.679920221798,201.5307317,1,273.00,174952
apollo,58,50,316.2829745630088,201.4706436,1,273.00,175944
apollo,58,50,316.5964135007136,201.4646572,1,273.00,177356
apollo,59,50,316.78659734856177,201.4295202,1,273.00,177532
apollo,59,50,316.9319133606397,201.29325904999996,1,273.00,178164
apollo,59,50,316.3962662515008,201.2671,1,273.00,180180
apollo,59,50,316.49856947304346,201.144788,1,273.00,178832
apollo,60,50,316.7484303956673,201.143003,1,273.00,183696
apollo,60,50,316.38319780761026,201.15073800000002,1,273.00,182184
apollo,60,50,316.9096231669688,201.1297375,1,273.00,181644
apollo,60,50,316.820803886033,201.4577084,1,273.00,185852
apollo,61,50,316.82915184369676,201.46478025,1,273.00,185464
grafbase,1,50,182.4879183807835,477.86192344999995,1,122.00,86808
grafbase,1,50,223.05939615227464,460.17193099999974,1,122.00,88984
grafbase,2,50,272.46753519551623,411.1969725999999,1,122.00,87964
grafbase,2,50,311.1011957287841,382.59415320000005,1,123.00,89536
grafbase,2,50,327.3055761539208,351.4530737999998,1,123.00,89992
grafbase,3,50,345.17501543658443,301.8725939999999,1,123.00,89164
grafbase,3,50,354.7633174747694,270.98613025000003,1,123.00,88768
grafbase,3,50,359.1292097107514,247.580503,1,124.00,90204
grafbase,4,50,377.20119551446504,189.19053289999886,1,124.00,90724
grafbase,4,50,376.6455408889412,167.08944929999987,1,124.00,88996
grafbase,4,50,386.60575466402327,156.540082,1,124.00,89204
grafbase,5,50,391.72680832172983,152.9842118499998,1,125.00,87200
grafbase,5,50,396.1793257788092,147.946076,1,125.00,86920
grafbase,5,50,393.4601367464111,146.503781,1,125.00,87332
grafbase,6,50,402.63345793897645,145.67595714999993,1,125.00,89380
grafbase,6,50,400.6289590128179,144.38863454999998,1,126.00,87804
grafbase,6,50,408.2263303941039,143.567321,1,126.00,88516
grafbase,7,50,406.54097989941096,143.0912165999999,1,126.00,92564
grafbase,7,50,414.85460656554943,142.530461,1,126.00,89404
grafbase,7,50,415.66330813453084,142.42035499999997,1,126.00,88000
grafbase,8,50,417.091034328036,142.39272,1,126.00,85832
grafbase,8,50,418.88469870519094,141.6208119,1,127.00,86296
grafbase,8,50,420.9491035054663,141.30439299999998,1,127.00,86204
grafbase,9,50,421.87984534084313,141.058946,1,127.00,86760
grafbase,9,50,423.4687837897871,140.83111259999998,1,127.00,86600
grafbase,9,50,423.81235496620087,140.91996699999999,1,127.00,86076
grafbase,10,50,425.65451985052573,140.677322,1,128.00,86772
grafbase,10,50,424.57602576827077,141.24908799999994,1,128.00,88292
grafbase,10,50,428.15667121115666,141.4675705,1,128.00,88932
grafbase,11,50,427.8396034165598,141.3968138,1,128.00,88160
grafbase,11,50,430.470512343919,140.89363,1,128.00,87844
grafbase,11,50,429.34711681677794,141.061806,1,128.00,89196
grafbase,12,50,428.49781399347233,141.08390599999998,1,128.00,87240
grafbase,12,50,430.63177587913225,140.849735,1,128.00,86676
grafbase,12,50,430.27871740452173,140.95059014999995,1,129.00,85560
grafbase,13,50,432.4876778957407,140.8450794,1,129.00,85872
grafbase,13,50,433.5593654723957,141.17073739999998,1,129.00,87780
grafbase,13,50,432.5344012321647,141.3254682,1,129.00,87948
grafbase,14,50,433.31901268667724,140.95059014999995,1,129.00,87508
grafbase,14,50,434.88386875783937,140.919967,1,129.00,87996
grafbase,14,50,434.35440614659444,140.79386779999996,1,129.00,86844
grafbase,15,50,436.50387603717445,140.95056179999997,1,130.00,87892
grafbase,15,50,436.92063174198734,141.02448425,1,130.00,87280
grafbase,15,50,437.4020627124451,140.95056179999997,1,130.00,88412
grafbase,16,50,437.49960389409955,140.75068299999998,1,130.00,89320
grafbase,16,50,438.3632320856019,140.6489308,1,130.00,89192
grafbase,16,50,438.4204368788788,140.92095715,1,130.00,90764
grafbase,17,50,437.90924299685315,140.86453999999998,1,130.00,88484
grafbase,17,50,439.3458449872541,140.74173855,1,130.00,90884
grafbase,17,50,438.25868868247835,140.74215675,1,130.00,94980
grafbase,18,50,439.820449369009,140.679107,1,130.00,88516
grafbase,18,50,439.7150749070478,140.90503565,1,131.00,87908
grafbase,18,50,440.25877704575123,140.97516714999998,1,131.00,87732
grafbase,18,50,440.8554774078101,141.17224009999998,1,131.00,89092
grafbase,19,50,440.5709311831099,141.099506,1,131.00,87284
grafbase,19,50,440.85081963443224,141.0215369,1,131.00,87532
grafbase,19,50,442.536918847984,140.9817153,1,131.00,88032
grafbase,20,50,442.28498799612635,140.89503514999998,1,131.00,87300
grafbase,20,50,441.6188261875331,140.69184259999997,1,131.00,88600
grafbase,21,50,442.6700132461556,140.677322,1,131.00,87572
grafbase,21,50,443.02035070940747,140.64141189999998,1,131.00,88376
grafbase,21,50,442.5612835285212,140.627552,1,131.00,88408
grafbase,22,50,441.6896717753291,140.634972,1,132.00,88388
grafbase,22,50,442.76500340076024,140.5478334,1,132.00,88456
grafbase,22,50,442.7348478423318,140.48699159999998,1,132.00,88224
grafbase,22,50,442.90514598893816,140.41402275,1,132.00,87164
grafbase,23,50,442.3325258421165,140.51085339999997,1,132.00,86592
grafbase,23,50,444.2926069367164,140.40925769999998,1,132.00,88264
grafbase,23,50,443.7312663477911,140.38228,1,132.00,88312
grafbase,24,50,444.08713464881856,140.40767549999998,1,132.00,89324
grafbase,24,50,444.39269881499814,140.4496591,1,132.00,88284
grafbase,24,50,443.511034907029,140.4122688,1,132.00,87044
grafbase,25,50,444.9558820342006,140.44483664999998,1,132.00,86336
grafbase,25,50,444.3520718833197,140.41628999999998,1,132.00,86224
grafbase,25,50,445.6345824069735,140.31731230000003,1,132.00,86408
grafbase,26,50,445.9045296855954,140.32132209999997,1,132.00,87464
grafbase,26,50,445.7154233202733,140.35518459999994,1,132.00,86712
grafbase,26,50,444.65286650083885,140.371852,1,132.00,86516
grafbase,27,50,446.0872065791034,140.303278,1,133.00,85688
grafbase,27,50,445.6022775568994,140.173438,1,133.00,87456
